SBID,Name,Downstream_ID,Profile,ReachLength,Gauged,Area,Elevation,AvgLatit,AvgLongit,AvgSlope,AvgAspect,DomLU,DomLUArea,DomLUFrac,DomVeg,DomVegArea,DomVegFrac,TotalUpstreamArea,k,c,seg_slope,Q,W,d,zch,sidwd,botwd,Ach,Pch,Rch,V,n
113753,sub113753,113776,Chn_113753,23.6461519965,0,80.44198438633883,783.1,48.22294261652411,-107.45996065033061,1.8801664115193857,98.22113561763754,Shrubgrass,80.44198438633883,100,Shrubgrass,80.44198438633883,100,80.44198438633883,0.00450718,0.985797,0.0054,0.34066232500362903,5.212303890801498,0.19546139590505618,2,0.39092279181011236,4.430458307181273,0.94239387979911,5.304588243622683,0.17765636775523172,0.36148613897646276,0.06424299061220934
113754,sub113754,113717,Chn_113754,50.9971627099,0,339.3879161642392,893.5,48.132516713316946,-108.30534881062397,1.2337039955544253,256.86737888502785,Shrubgrass,339.3879161642392,100,Shrubgrass,339.3879161642392,100,339.3879161642392,0.00450718,0.985797,0.00205,1.4081787851783865,7.978657740405811,0.29919966526521796,2,0.5983993305304359,6.781859079344939,2.208170845805522,8.119920660101359,0.27194487954245083,0.6377127874200761,0.029801564383145754
113755,sub113755,113767,Chn_113755,7.2552975034,0,34.43050352624692,973,48.104220137114204,-108.79973861155489,1.591147181353497,300.7510066835467,Shrubgrass,34.43050352624692,100,Shrubgrass,34.43050352624692,100,153.8032709458539,0.00450718,0.985797,0.00197,0.6453703401061535,6.313572866101014,0.23675898247878802,2,0.47351796495757603,5.366536936185861,1.3826854560149793,6.425355294398365,0.21519206217598685,0.46675137667692507,0.03414797885116816
113756,sub113756,113767,Chn_113756,40.0381581009,0,103.04128072772316,1251.2,48.021651876833616,-108.69816796843558,4.761086500295759,26.635951715655533,Shrubgrass,79.8544171209553,77.5,Shrubgrass,79.8544171209553,77.5,136.68507443779055,0.00450718,0.985797,0.00636,0.5745030642614845,6.097056243380978,0.22863960912678669,2,0.45727921825357337,5.182497806873831,1.2894764145873616,6.2050052235867845,0.20781230121865774,0.44553204522575784,0.06280059798316677
113759,sub113759,113760,Chn_113759,11.6816973051,0,66.26268684058071,783.2,48.23767620605656,-107.25276802796076,2.5850939062023595,128.38669271507018,Shrubgrass,60.1914519788283,90.84,Shrubgrass,60.1914519788283,90.84,561.7472888108576,0.00450718,0.985797,0.001,2.3141641262686767,9.260847731566763,0.34728178993375364,2,0.6945635798675073,7.871720571831748,2.9749144932832636,9.4248119511111,0.31564709287728,0.7778926525429812,0.025
113760,sub113760,113793,Chn_113760,1.7702661665,0,1.79549964285557,710,48.2624360051293,-107.255092983937,2.70605039596558,40.8728009683319,Shrubgrass,1.79549964285557,100,Shrubgrass,1.79549964285557,100,583.2325845906217,0.00450718,0.985797,0.00112,2.4013940558368607,9.364218221100883,0.3511581832912831,2,0.7023163665825662,7.95958548793575,3.041697719080048,9.53001262532503,0.31917037664746095,0.7894913556903855,0.025
113762,sub113762,113793,Chn_113762,23.232685652,0,56.889188818032146,786,48.26194072091014,-107.18314191086246,2.5063982884156046,112.83132282081955,Shrubgrass,56.889188818032146,100,Shrubgrass,56.889188818032146,100,56.889188818032146,0.00450718,0.985797,0.00394,0.24210734006626422,4.7047319347690335,0.17642744755383877,2,0.35285489510767754,3.9990221445536784,0.767790558175609,4.788029676208003,0.1603562655408768,0.3153299262256484,0.05875437499687536
113764,sub113764,113747,Chn_113764,22.7515382008,0,82.541946796382,790.8,48.19900608217166,-107.6645739893542,1.5968214418048838,228.89662871144583,Shrubgrass,52.1911772317868,63.23,Shrubgrass,52.1911772317868,63.23,82.541946796382,0.00450718,0.985797,0.00547,0.3494274986678303,5.252180225630004,0.19695675846112512,2,0.39391351692225024,4.464353191785503,0.9568684626866782,5.3451705928796684,0.17901551429646195,0.36517819563904735,0.06433035358152644
113767,sub113767,113802,Chn_113767,19.6631103078,0,55.15395417338554,972.8,48.14631484487862,-108.73367288937938,1.8703495282566607,269.81530489360824,Shrubgrass,55.15395417338554,100,Shrubgrass,55.15395417338554,100,345.64229955703,0.00450718,0.985797,0.00231,1.4337573942976358,8.021862204903071,0.3008198326838652,2,0.6016396653677304,6.81858287416761,2.2321501028200665,8.163890063890081,0.27341746218425317,0.6423212276299194,0.03152133096384648
113770,sub113770,113739,Chn_113770,18.9508727753,0,77.51858447290763,777.8,48.295128715749286,-107.03013115583205,1.7804493500662646,210.02370108799124,Shrubgrass,77.51858447290763,100,Shrubgrass,77.51858447290763,100,77.51858447290763,0.00450718,0.985797,0.00515,0.3284547184523549,5.155551719549625,0.19333318948311093,2,0.38666637896622186,4.382218961617181,0.921983813174241,5.246831269599348,0.1757220245515241,0.35624781450504917,0.06319783557389563
113771,sub113771,113736,Chn_113771,23.3852159435,0,98.86508018491092,656.6,48.30189456721947,-106.77076104625162,1.04226584129094,162.1836906701847,Shrubgrass,97.5204800067871,98.64,Shrubgrass,97.5204800067871,98.64,49474.940038665045,0.00450718,0.985797,0.001,191.25633312271285,34.81907615546742,1.3057153558300283,2,2.6114307116600566,29.59621473214731,42.054017231108325,35.43555132194985,1.1867747406841895,4.547873085980384,0.025
113772,sub113772,113741,Chn_113772,9.45508370391,0,67.5605985870916,746.4,48.3287593139452,-106.384215307257,1.9009481004806097,133.547007513633,Shrubgrass,67.5605985870916,100,Shrubgrass,67.5605985870916,100,1680.218670441753,0.00450718,0.985797,0.00219,6.8149211953927065,12.804739508913693,0.48017773158426347,2,0.9603554631685269,10.88402858257664,5.6874094630987555,13.031448680784763,0.4364372375179592,1.1982469768722492,0.025
113774,sub113774,113759,Chn_113774,22.2235520758,0,28.367394387188796,792.6,48.24496856659902,-107.34859220632077,2.5130940900589476,252.64309181017995,Shrubgrass,17.9546019454614,63.29,Shrubgrass,17.9546019454614,63.29,28.367394387188796,0.00450718,0.985797,0.00624,0.1219242112006486,3.8296535107621907,0.14361200665358215,2,0.2872240133071643,3.2552054841478624,0.508735408558357,3.897457902672986,0.13053005863371916,0.23966134290938132,0.08
113776,sub113776,113778,Chn_113776,21.4562226693,0,64.03468751941661,780.9,48.243757062807376,-107.5770896557677,2.0787145174432435,339.8758840271955,Shrubgrass,62.88966225483233,98.21,Shrubgrass,62.88966225483233,98.21,2857.372980312706,0.00450718,0.985797,0.001,11.502354222072492,14.981956017565262,0.5618233506586973,2,1.1236467013173945,12.734662614930473,7.785921774519016,15.24721302176957,0.5106455693510993,1.4773272266510875,0.025
113778,sub113778,113841,Chn_113778,1.06694898454,0,2.79839938968874,701.5,48.26845213075611,-107.60391975108699,1.32655823230743,279.814713806803,Shrubgrass,2.79839938968874,100,Shrubgrass,2.79839938968874,100,2915.173869168587,0.00450718,0.985797,0.00206,11.73169424053829,15.070953057150763,0.5651607396431536,2,1.1303214792863072,12.81031009857815,7.8786976536385795,15.337785762690453,0.5136789478963586,1.4890397824975934,0.025
113782,sub113782,113760,Chn_113782,14.11043645,0,19.68979613690861,782.2,48.28198489337799,-107.32666715960575,2.9746369012593514,261.9381317870466,Shrubgrass,19.68979613690861,100,Shrubgrass,19.68979613690861,100,19.68979613690861,0.00450718,0.985797,0.00914,0.08506756744147988,3.437650341911101,0.1289118878216663,2,0.2578237756433326,2.9220027906244357,0.40991744560306487,3.4985142791785817,0.1171690074391549,0.20752365715084325,0.08
113783,sub113783,113841,Chn_113783,18.2687893523,0,43.6695913085206,759.6,48.26950143864419,-107.67350750746002,2.21729388157009,275.084519731007,Shrubgrass,43.6695913085206,100,Shrubgrass,43.6695913085206,100,43.6695913085206,0.00450718,0.985797,0.00726,0.1865471274241438,4.350799462360453,0.16315497983851698,2,0.32630995967703397,3.6981795430063853,0.6566155036706365,4.427830794579449,0.1482928174388383,0.2841040553890383,0.08
113785,sub113785,113778,Chn_113785,20.9586982732,0,55.00248946619175,781.7,48.28878319929702,-107.47788514348399,2.9750488829384967,127.63335740287836,Shrubgrass,55.00248946619175,100,Shrubgrass,55.00248946619175,100,55.00248946619175,0.00450718,0.985797,0.00764,0.23419013588304205,4.6580385238874,0.17467644464577747,2,0.34935288929155495,3.9593327453042897,0.7526258877475377,4.740509553896165,0.15876476551533664,0.3111640719453956,0.08
113789,sub113789,113739,Chn_113789,33.2109668325,0,111.8336779711992,781.8,48.26520029485374,-107.07740508792456,1.9756722884687008,243.10298597123318,Shrubgrass,111.8336779711992,100,Shrubgrass,111.8336779711992,100,111.8336779711992,0.00450718,0.985797,0.00497,0.4713913770658044,5.745753451418694,0.21546575442820104,2,0.4309315088564021,4.88389043370589,1.145162119505741,5.847482581155358,0.19583848324683295,0.41163724247992045,0.0577557940023279
113790,sub113790,113771,Chn_113790,16.2535954484,0,124.9908753776282,669.2,48.32899111002061,-106.89790433249884,1.4148363875651295,281.31280175850605,Shrubgrass,121.230456434166,96.99,Shrubgrass,121.230456434166,96.99,49018.980428573836,0.00450718,0.985797,0.00179,189.51864062697913,34.7238663692931,1.3021449888484913,2,2.6042899776969826,29.515286413899133,41.82434544225319,35.338655837150995,1.1835296066434957,4.531299620424359,0.025
113791,sub113791,113819,Chn_113791,25.3193446563,0,63.47537789305693,955.5,48.151513721510064,-108.49373110389948,2.4204468798059326,337.84571247401067,Shrubgrass,63.47537789305693,100,Shrubgrass,63.47537789305693,100,63.47537789305693,0.00450718,0.985797,0.00575,0.269716673402305,4.859648243477498,0.18223680913040619,2,0.36447361826081237,4.1307010069558725,0.8191862801834582,4.945688793392358,0.16563643900884434,0.3292495002991279,0.06946180341516273
113793,sub113793,113797,Chn_113793,18.1500285485,0,43.13609162005355,771.3,48.30589389626298,-107.27195318812115,3.1231015534473783,341.8740819082145,Shrubgrass,43.13609162005355,100,Shrubgrass,43.13609162005355,100,683.2578650287074,0.00450718,0.985797,0.001,2.806919363290247,9.812992736278488,0.36798722761044333,2,0.7359744552208867,8.341043825836715,3.340226792215699,9.986732737413993,0.3344664246097199,0.8403379584379391,0.025
113797,sub113797,113808,Chn_113797,1.3542043698,0,0.472599920737815,677.3,48.3355444442373,-107.291256504626,0.740167200565338,104.625882279649,Crops,0.472599920737815,100,Crops,0.472599920737815,100,733.0621556255264,0.00450718,0.985797,0.00231,3.008514488724529,10.019317258900244,0.3757243972087592,2,0.7514487944175184,8.516419670065208,3.4821642922278415,10.196710255993043,0.3414987976324251,0.8639783296381235,0.027178736279474192
113800,sub113800,113797,Chn_113800,21.404016851,0,49.3316906760811,752.8,48.3257304432859,-107.390132335541,3.47206706188401,290.275431368121,Shrubgrass,49.3316906760811,100,Shrubgrass,49.3316906760811,100,49.3316906760811,0.00450718,0.985797,0.00762,0.21036981916876765,4.5105294892064105,0.1691448558452404,2,0.3382897116904808,3.833950065825449,0.7057128957197097,4.590388857254169,0.15373706186230282,0.2980954725989886,0.08
113802,sub113802,113825,Chn_113802,33.6295930809,0,326.6108378665157,1105,48.09428431567576,-108.59794337978143,4.2870206936653705,74.76050867956168,Shrubgrass,272.1131595838042,83.31,Shrubgrass,272.1131595838042,83.31,672.2531374235457,0.00450718,0.985797,0.00201,2.762347372716662,9.765983447319918,0.3662243792744969,2,0.7324487585489938,8.30108593022193,3.3083006340497674,9.93889114437281,0.3328641581835673,0.8349747130856148,0.025789092600274
113806,sub113806,113808,Chn_113806,17.8506539506,0,55.122389193157,758.4,48.34820461294,-107.205006301778,3.3593818397857,95.6795667198583,Shrubgrass,55.122389193157,100,Shrubgrass,55.122389193157,100,55.122389193157,0.00450718,0.985797,0.01137,0.23469338754771343,4.66103916867426,0.17478896882528475,2,0.3495779376505695,3.961883293373121,0.7535958627008237,4.7435633253939775,0.15886703960850646,0.3114313641619425,0.08
113807,sub113807,113825,Chn_113807,27.1414863043,0,98.77170160058921,816.9,48.242271754747954,-108.64372064287977,1.2066119695795292,284.4800194300208,Shrubgrass,98.77170160058921,100,Shrubgrass,98.77170160058921,100,691.8713053967407,0.00450718,0.985797,0.00174,2.8417989012535014,9.849416415754392,0.3693531155907897,2,0.7387062311815794,8.372003953391234,3.365069191916707,10.02380130171592,0.3357078907121452,0.8444993963511471,0.025
113808,sub113808,113826,Chn_113808,8.73176607921,0,36.79249281543001,702.6,48.35579438922431,-107.34038559703899,2.7715347660075476,284.41227886346763,Shrubgrass,36.257187826851,98.55,Shrubgrass,36.257187826851,98.55,824.9770376341135,0.00450718,0.985797,0.001,3.380061010121309,10.375519673984986,0.389081987774437,2,0.778163975548874,8.819191722887238,3.734158232525842,10.559219269856005,0.35363961454858245,0.9051734821196862,0.025
113812,sub113812,113859,Chn_113812,47.7103704445,0,570.323840071986,783.7,48.204508877337965,-107.96366928631203,1.1213484992599072,261.9154708058454,Shrubgrass,570.323840071986,100,Shrubgrass,570.323840071986,100,570.323840071986,0.00450718,0.985797,0.001,2.3489903593970864,9.302439768783609,0.34884149132938536,2,0.6976829826587707,7.9070738034660675,3.0016961897984378,9.467140379435886,0.3170647174851862,0.7825543329069621,0.025
113813,sub113813,113790,Chn_113813,31.5056913161,0,130.13587423641027,704.4,48.38221862284768,-107.0114689998732,1.9249124769162869,289.06198782879216,Shrubgrass,123.71754962020901,95.07,Shrubgrass,123.71754962020901,95.07,48683.62489418274,0.00450718,0.985797,0.001,188.2404319041834,34.65344133310502,1.2995040499914383,2,2.5990080999828766,29.45542513313927,41.65486580662238,35.26698391877355,1.1811292369815722,4.519050254010337,0.025
113814,sub113814,113696,Chn_113814,44.9159302971,0,303.597439848104,732.4,48.3252020781062,-106.567961145929,1.3253766665838,132.200879167882,Shrubgrass,303.597439848104,100,Shrubgrass,303.597439848104,100,371.478326454382,0.00450718,0.985797,0.00305,1.5393508564023097,8.19471363522985,0.30730176132111936,2,0.6146035226422387,6.965506589945372,2.329381188606201,8.33980184578425,0.2793089370323226,0.6608411126233013,0.035708868359051044
113816,sub113816,113813,Chn_113816,2.41910143694,0,0.978399853009847,652.9,48.41815144424747,-107.07912286961853,0.2733029708350838,114.6599909996046,Crops,0.742320444973946,75.87,Crops,0.742320444973946,75.87,45010.00480205528,0.00450718,0.985797,0.00102,174.23003073201664,33.85863146956344,1.2696986801086292,2,2.5393973602172584,28.779836749128926,39.76599021065001,34.458101868458236,1.1540389067991708,4.381382930717386,0.025
113818,sub113818,113807,Chn_113818,30.1793278102,0,233.82284612542338,1004,48.21337545070193,-108.85207984100188,1.7671071512903178,259.3888499080439,Crops,215.867261396175,92.32,Crops,215.867261396175,92.32,593.0996037961514,0.00450718,0.985797,0.00317,2.441438588837672,9.410793369576043,0.3529047513591016,2,0.7058095027182032,7.999174364139636,3.0720301671184567,9.577412391382861,0.320757845812557,0.7947313196887402,0.033196642487275475
113819,sub113819,113850,Chn_113819,36.4625206837,0,205.65287886015656,788,48.2439707874794,-108.33687253604644,0.8708017752605234,333.06777703507277,Shrubgrass,199.03518526604174,96.78,Shrubgrass,199.03518526604174,96.78,269.12825675321346,0.00450718,0.985797,0.00172,1.12034424838404,7.4496855752369395,0.27936320907138523,2,0.5587264181427705,6.332232738951399,1.925080463705675,7.581582990743605,0.2539153717707787,0.5819726860805798,0.02857509065101627
113821,sub113821,113826,Chn_113821,23.7537535403,0,60.8108882641111,743.5,48.3873585695466,-107.403401466213,2.80034439307841,276.026282659669,Shrubgrass,60.8108882641111,100,Shrubgrass,60.8108882641111,100,60.8108882641111,0.00450718,0.985797,0.00784,0.258552274502302,4.798406152031903,0.17994023070119636,2,0.3598804614023927,4.078645229227117,0.7986693367450609,4.8833624046968565,0.16354906119130017,0.32372881066903053,0.08
113824,sub113824,113816,Chn_113824,17.4995128309,0,42.81204732629897,729.1,48.40291956243643,-107.14287320330544,2.710633187011187,325.8564083013677,Shrubgrass,42.15795538518295,98.47,Shrubgrass,42.15795538518295,98.47,4445.589221046274,0.00450718,0.985797,0.001,17.78372332161163,17.074158329334683,0.6402809373500506,2,1.2805618747001013,14.51303457993448,10.112338742101866,17.376457981158474,0.5819562740039892,1.758616258331083,0.025
113825,sub113825,113850,Chn_113825,29.0309887858,0,147.672275591995,779.9,48.2777424139509,-108.465936392079,1.00712305088151,283.236679725029,Shrubgrass,147.672275591995,100,Shrubgrass,147.672275591995,100,1511.7967184122813,0.00450718,0.985797,0.00199,6.141012142296561,12.41093449061359,0.4654100433980096,2,0.9308200867960192,10.549294317021552,5.342960542894851,12.630671305919705,0.4230147720169654,1.1493650557578927,0.025
113826,sub113826,113827,Chn_113826,14.174735652,0,74.29178545995347,786.1,48.41438467481765,-107.3467022916977,2.2270685011122113,285.2403716539412,Shrubgrass,74.29178545995347,100,Shrubgrass,74.29178545995347,100,960.079711358178,0.00450718,0.985797,0.001,3.9251339686018127,10.851476686413145,0.40693037574049296,2,0.8138607514809859,9.223755183451173,4.084610823940703,11.04360314798172,0.3698621518002653,0.9609566584889397,0.025
113827,sub113827,113824,Chn_113827,18.238046592,1,25.40219516241551,722.7,48.41566476623422,-107.22320963408065,2.427817800172514,334.2859613091674,Shrubgrass,24.623916225431216,96.94,Shrubgrass,24.623916225431216,96.94,4402.7771737199755,0.00450718,0.985797,0.001,17.6148828143029,17.025364708948675,0.6384511765855754,2,1.2769023531711508,14.471560002606374,10.054624320459803,17.32680046492651,0.5802931903563333,1.7519185454258086,0.025
113828,sub113828,113829,Chn_113828,30.5876161657,0,123.30958490119151,744.1,48.30036697048612,-107.78942349230992,1.7977308885747545,350.0426706538787,Shrubgrass,122.04227499050748,98.97,Shrubgrass,122.04227499050748,98.97,123.30958490119151,0.00450718,0.985797,0.00455,0.5190429663943011,5.914165717835222,0.22178121441882084,2,0.4435624288376417,5.027040860159938,1.213277041037479,6.018876603305818,0.2015786534601983,0.4278025124010136,0.05420741873707352
113829,sub113829,-1,Chn_113829,10.2666967432,0,162.86336471918017,680.9,48.40341815548005,-107.6860531102501,1.0243555491763958,225.70792839057145,Shrubgrass,137.599734474508,84.49,Shrubgrass,137.599734474508,84.49,286.1729496203717,0.00450718,0.985797,0.00228,1.1902604049701804,7.586214049765402,0.2844830268662026,2,0.5689660537324052,6.448281942300591,1.996287950182261,7.720528715336047,0.25856881358615214,0.5962368328985354,0.032503693742697716
113831,sub113831,113845,Chn_113831,26.4424456262,0,97.82098179030996,1360.1,48.20900472750261,-109.34610645625848,6.020930839372929,246.5633913347501,Shrubgrass,97.82098179030996,100,Shrubgrass,97.82098179030996,100,97.82098179030996,0.00450718,0.985797,0.01715,0.41311105207093274,5.52271383768139,0.2071017689130521,2,0.4142035378261042,4.694306762029181,1.0579815196105757,5.620494029129255,0.18823639241094997,0.39047095286030287,0.08
113832,sub113832,113813,Chn_113832,8.25336042992,0,13.489997404745363,655.1,48.43266729829325,-107.03582998796645,0.7413138325915647,55.02187067251754,Crops,12.3597793672648,91.62,Crops,12.3597793672648,91.62,3543.484217891055,0.00450718,0.985797,0.001,14.220761208400807,15.966486186951977,0.5987432320106991,2,1.1974864640213982,13.571513258909182,8.842838627672576,16.249174394596885,0.5442023337882916,1.6081669933338696,0.025
113839,sub113839,113827,Chn_113839,7.60262228687,0,13.5262972345322,673.2,48.4445234571722,-107.275876050045,0.769133687019348,130.195301023589,Crops,13.5262972345322,100,Crops,13.5262972345322,100,3417.295267199382,0.00450718,0.985797,0.001,13.721402847660942,15.796179162886856,0.5923567186082571,2,1.1847134372165142,13.426752288453828,8.6551998913151,16.075852067927382,0.5383975825818228,1.585336331911806,0.025
113841,sub113841,113846,Chn_113841,44.8419795183,0,185.9259640967308,783.4,48.34454994182422,-107.57827922290986,1.8751013210894427,38.57420904535032,Shrubgrass,185.9259640967308,100,Shrubgrass,185.9259640967308,100,3144.769424573838,0.00450718,0.985797,0.001,12.642048642716455,15.412664807615478,0.5779749302855804,2,1.155949860571161,13.100765086473157,8.240023827619332,15.685547553291677,0.525325864438193,1.5342247676932914,0.025
113844,sub113844,113859,Chn_113844,50.8257250467,0,424.861468355095,783.6,48.37480281923797,-108.11798412831664,1.498716883288871,218.43859680275526,Shrubgrass,317.381682706517,74.7,Shrubgrass,317.381682706517,74.7,27428.186236407997,0.00450718,0.985797,0.001,106.92180431542982,29.245050800918285,1.0966894050344358,2,2.1933788100688716,24.858293180780542,29.667282060831354,29.76283730050214,0.9967894445443488,3.604031002779147,0.025
113845,sub113845,113849,Chn_113845,32.3041864575,0,137.00928337189504,1320.4,48.2467968174739,-109.17023818203238,6.617308663209668,210.18710609662168,Shrubgrass,137.00928337189504,100,Shrubgrass,137.00928337189504,100,234.830265162205,0.00450718,0.985797,0.00416,0.979461006691526,7.15531309159256,0.268324240934721,2,0.536648481869442,6.0820161278536755,1.7759481574054572,7.281998613335811,0.24388196863332182,0.5515144136428249,0.04565022540417756
113846,sub113846,113875,Chn_113846,7.56832848314,0,13.237097430787063,762.3,48.42715452962269,-107.49793423452596,2.5935443418418633,49.95543834207357,Shrubgrass,13.237097430787063,100,Shrubgrass,13.237097430787063,100,3158.0065220046254,0.00450718,0.985797,0.001,12.694504735960939,15.43182270244586,0.5786933513417197,2,1.1573867026834395,13.117049297078982,8.260521207215406,15.70504464053349,0.5259788428678291,1.536768009853002,0.025
113848,sub113848,113772,Chn_113848,37.6916138488,0,453.7155101302651,820.9,48.545354292710066,-106.53198851730129,1.4566677060404571,197.05841891866154,Shrubgrass,453.7155101302651,100,Shrubgrass,453.7155101302651,100,1318.8930416115031,0.00450718,0.985797,0.00235,5.367822456164621,11.91988153695898,0.4469955576359618,2,0.8939911152719237,10.131899306415134,4.928524037475016,12.130924211444006,0.4062777041196558,1.0891338695620254,0.025
113849,sub113849,113818,Chn_113849,30.3748061905,0,124.44649250852306,1157,48.28398341224033,-109.01006744367065,3.2704233493816166,276.9006091120073,Shrubgrass,124.44649250852306,100,Shrubgrass,124.44649250852306,100,359.27675767072805,0.00450718,0.985797,0.00297,1.4894957399060433,8.114173245185427,0.30428149669445353,2,0.6085629933889071,6.897047258407612,2.283818321021879,8.257835480215963,0.2765637952576589,0.6521953721956213,0.035470234748292986
113850,sub113850,113877,Chn_113850,9.90131762458,1,35.76379332550278,729,48.344649872033585,-108.37645381683818,1.4948873851297995,321.17423040618394,Shrubgrass,35.3860827002716,98.94,Shrubgrass,35.3860827002716,98.94,1816.6887684909975,0.00450718,0.985797,0.00115,7.3602721406146845,13.103902653583328,0.49139634950937483,2,0.9827926990187497,11.138317255545829,5.956269183674778,13.335908538342244,0.4466339257314064,1.23571852004071,0.025
113854,sub113854,113814,Chn_113854,20.4151950388,0,67.880886606278,842.9,48.4667519846551,-106.607597274784,1.33409310053467,155.646848817759,Shrubgrass,67.880886606278,100,Shrubgrass,67.880886606278,100,67.880886606278,0.00450718,0.985797,0.00618,0.2881615946324542,4.957050303225994,0.1858893863709748,2,0.3717787727419496,4.213492757742095,0.8523533111459796,5.04481536618454,0.16895629458697622,0.3380776385382068,0.07106580975354392
113857,sub113857,113772,Chn_113857,52.0903283756,0,293.7650302431582,811.9,48.46796017067547,-106.29138296061477,1.64774666791528,166.00836369183386,Shrubgrass,293.7650302431582,100,Shrubgrass,293.7650302431582,100,293.7650302431582,0.00450718,0.985797,0.00351,1.2213833442616784,7.6451866792375025,0.2866945004714064,2,0.5733890009428128,6.498408677351877,2.0274455028135474,7.780545461010698,0.2605788389738656,0.6024247470852991,0.04012147130021538
113858,sub113858,113942,Chn_113858,27.4322188533,0,140.6774742972598,1418.5,48.20161282059602,-109.50030816312986,8.684950900968484,309.3746859365479,Shrubgrass,140.6774742972598,100,Shrubgrass,140.6774742972598,100,140.6774742972598,0.00450718,0.985797,0.019,0.5910418478025918,6.149190759482577,0.23059465348059666,2,0.4611893069611933,5.22681214556019,1.311622723941299,6.258062786421435,0.2095892560853209,0.45061879229003327,0.08
113859,sub113859,113905,Chn_113859,30.7155053984,0,151.23167113511377,781.7,48.37403725134293,-107.87382547863643,1.495999327735925,176.83900548764444,Shrubgrass,148.04274158949448,97.89,Shrubgrass,148.04274158949448,97.89,28149.741747615095,0.00450718,0.985797,0.001,109.69414117732929,29.470501487135234,1.1051438057675713,2,2.2102876115351426,25.04992626406495,30.126456508518643,29.992279613283177,1.0044737144680407,3.6411232481427698,0.025
113860,sub113860,113878,Chn_113860,21.7206433652,0,37.107893112936146,966.8,48.336929752980176,-108.89536109607877,1.5310230044819972,301.07994283494867,Shrubgrass,37.107893112936146,100,Shrubgrass,37.107893112936146,100,37.107893112936146,0.00450718,0.985797,0.00819,0.15888396515785028,4.1462598603100576,0.15548474476162716,2,0.3109694895232543,3.5243208812635487,0.5963291443885125,4.219669798765954,0.14132128171804093,0.26643669297896383,0.08
113862,sub113862,113771,Chn_113862,28.5240502656,1,147.7749710004588,763.7,48.431797481798654,-106.73416740535122,1.8744477226658252,141.1584586417077,Shrubgrass,145.78136548049204,98.65,Shrubgrass,145.78136548049204,98.65,357.0945299062978,0.00450718,0.985797,0.00249,1.4805767333544249,8.099566445446028,0.303733741704226,2,0.607467483408452,6.884631478629124,2.275603250958021,8.242970065651148,0.2760659365294275,0.6506304351301605,0.03251675363968741
113864,sub113864,113917,Chn_113864,23.9219025676,0,69.40086455707218,1322.7,48.285751712684466,-109.32025843796049,6.530357258394795,293.7175118671716,Shrubgrass,69.40086455707218,100,Shrubgrass,69.40086455707218,100,69.40086455707218,0.00450718,0.985797,0.014,0.29452141464226833,4.989621010292641,0.18711078788597404,2,0.3742215757719481,4.2411778587487445,0.8635910246016458,5.077962740821909,0.1700664358285281,0.3410426999031447,0.08
113866,sub113866,113816,Chn_113866,28.3144009389,0,87.72922729097144,665.9,48.463578629988774,-107.17505323039566,0.950679486433472,208.82459292972965,Crops,85.9186557534531,97.94,Crops,85.9186557534531,97.94,40563.43718115599,0.00450718,0.985797,0.001,157.24987646296628,32.83292618621982,1.2312347319832433,2,2.4624694639664866,27.90798725828685,37.39316114263227,33.41423637223338,1.1190787281826169,4.205311122618203,0.025
113872,sub113872,113790,Chn_113872,38.9934405645,0,210.36465901346617,794.2,48.47787651097875,-106.88450414049127,1.6233458100211715,141.87298232464084,Shrubgrass,210.36465901346617,100,Shrubgrass,210.36465901346617,100,210.36465901346617,0.00450718,0.985797,0.00668,0.8787887747962059,6.926244952546566,0.2597341857204962,2,0.5194683714409924,5.887308209664581,1.6640588983866007,7.04887480036775,0.2360744013072532,0.5280995616490747,0.05911599751670584
113874,sub113874,113866,Chn_113874,9.20462865883,0,48.9813904857497,706.9,48.538572604539894,-107.197898364213,1.59663045406342,151.562359398123,Shrubgrass,48.9813904857497,100,Shrubgrass,48.9813904857497,100,40475.70795386502,0.00450718,0.985797,0.001,156.91460697117813,32.81190975735955,1.2304466159009833,2,2.4608932318019665,27.890123293755618,37.34530557302715,33.39284784543396,1.1183624034071007,4.201722400271658,0.025
113875,sub113875,113839,Chn_113875,51.9331873206,0,105.795579691661,683.1,48.46381075211529,-107.455874613409,1.24445831775665,325.559876020298,Shrubgrass,105.795579691661,100,Shrubgrass,105.795579691661,100,3263.802101696286,0.00450718,0.985797,0.001,13.113641322161262,15.58294316534017,0.5843603687002564,2,1.1687207374005129,13.245501690539145,8.423100332518324,15.858840706080372,0.5311296385800041,1.5568663324043024,0.025
113876,sub113876,113844,Chn_113876,14.1696233918,0,78.23454877012114,704.6,48.3823128360151,-108.30629107618883,1.1982805100404308,349.36237437156416,Shrubgrass,71.2678684911452,91.1,Shrubgrass,71.2678684911452,91.1,26712.797823016797,0.00450718,0.985797,0.001,104.17213963064845,29.017364942309253,1.088151185336597,2,2.176302370673194,24.664760200962867,29.20713405301955,29.531120241382073,0.9890289909182477,3.566667631324091,0.025
